communityname,state,countyCode,communityCode,fold,population,householdsize,racepctblack,racePctWhite,racePctOther,agePct65up,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctNevMarr,TotalPctDiv,PctFam2Par,PctWorkMom,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec10,PctRecentImmig,PctRecImmig10,PctNotSpeakEnglWell,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccMedVal,OwnOccQrange,RentMedian,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumHomeless,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn,raw_y.murdPerPop.na_col.,group,y,y1
Burlingtoncity,VT,7,10675,7,-0.064810927,-0.121124348,-0.600154446,0.81553531,-0.518628978,-0.622290501,0.634384084,-0.624110426,0.290258721,0.002777289,0.366748428,-0.52979049,0.341030567,-0.854523969,-0.266514758,-0.267718428,0.904156096,-0.158500683,-0.453237233,0.938054647,0.109546104,0.04997923,-0.908647916,1.263437414,-0.912504099,0.325357474,3.106284306,-0.526717522,-0.976752965,0.12801046,0.436573094,-0.082810188,0.926777031,0.122999893,-0.140138987,-0.360641311,-0.444463768,-0.544460455,-1.002947998,-0.703359435,-0.620758924,-1.510239084,-0.426036011,0.830825912,-1.193457459,-0.157022361,0.405227834,-1.611809637,0.211133587,-0.714641791,-1.623876786,0.021103506,-0.423272698,-0.052726306,0.031122507,0.00995106,0.457543588,-0.083505882,1.28623723,0.199741362,-0.151049302,-0.009384649,-0.41125189,-0.492367323,-1.432014704,-1.289561353,-1.693830821,-0.147311178,0.263746461,0.060083643,0.405415903,2.57,1,2.379813215,10.80288486
Monroecity,LA,NA,NA,7,0.011776601,0.454606028,3.306343561,-2.451728191,-0.583339219,-0.043363573,0.634384084,-1.313104883,-1.180675868,-0.519658239,-1.329820751,0.376553189,2.104299911,-0.675562922,-1.33563982,-0.884874618,3.076921502,0.684708423,0.781622001,0.054036031,2.20655155,-1.676619433,-1.032206399,1.648010813,-0.336870787,0.222278747,1.405537992,0.66020627,-2.530598351,-0.576276296,4.286813695,-0.097815986,1.084658392,1.534848466,-0.505711554,-0.526665951,-0.473628386,0.862438359,0.154451205,-0.251599702,0.701087804,-0.977938227,0.697180181,0.218942153,0.726979163,0.125500419,-0.786570176,-0.777825693,1.476875214,1.113484575,0.00733751,1.417952528,0.617310677,-0.798350429,-0.165972559,-1.315047337,-0.022523818,-1.197461851,1.423574505,0.335253425,-0.014501882,-0.076781792,-0.727776789,1.098499185,0.036110101,0.493122952,0.5876324,-0.009354867,-0.26425364,0.145157941,1.291268997,29.61,1,3.244838377,25.65756287
Springfieldcity,MA,13,67000,8,0.507125441,0.022808246,0.699624451,-0.909413676,0.37672544,0.049347145,0.634384084,-0.614257064,-0.963987063,-0.795388101,-0.886150727,0.433502591,2.175633184,0.158133664,-0.623937119,-0.63887085,0.99498288,0.337846157,0.697673237,-0.636279679,1.228195136,-0.841726231,0.085997874,0.35758679,0.455600007,-0.574433914,1.20786353,0.627051974,-1.981611779,-1.429957212,2.539673134,0.087358295,0.348910613,-0.108991084,0.051636786,-0.1542323,0.657061397,0.181297073,-0.058753911,-0.154794044,0.277099231,-1.014648631,-0.045456012,0.493015087,-1.193457459,0.305884231,0.287939776,-0.957662437,0.127137003,-0.29666206,-1.352007737,0.260356193,0.478566227,-0.146811368,-0.475336966,-0.087139339,0.960471347,-0.071962297,1.080231318,-0.003526734,0.326866669,0.403275057,-0.047078082,0.139282995,0.295081355,0.757941997,0.045951658,0.043443227,0.650756375,0.465199346,-0.194238499,13.34,1,3.218347388,24.98679257
Springfieldcity,MA,13,67000,8,0.507125441,0.022808246,0.699624451,-0.909413676,0.37672544,0.049347145,0.634384084,-0.614257064,-0.963987063,-0.795388101,-0.886150727,0.433502591,2.175633184,0.158133664,-0.623937119,-0.63887085,0.99498288,0.337846157,0.697673237,-0.636279679,1.228195136,-0.841726231,0.085997874,0.35758679,0.455600007,-0.574433914,1.20786353,0.627051974,-1.981611779,-1.429957212,2.539673134,0.087358295,0.348910613,-0.108991084,0.051636786,-0.1542323,0.657061397,0.181297073,-0.058753911,-0.154794044,0.277099231,-1.014648631,-0.045456012,0.493015087,-1.193457459,0.305884231,0.287939776,-0.957662437,0.127137003,-0.29666206,-1.352007737,0.260356193,0.478566227,-0.146811368,-0.475336966,-0.087139339,0.960471347,-0.071962297,1.080231318,-0.003526734,0.326866669,0.403275057,-0.047078082,0.139282995,0.295081355,0.757941997,0.045951658,0.043443227,0.650756375,0.465199346,-0.194238499,13.34,1,3.218347388,24.98679257
Springfieldcity,MA,13,67000,8,0.507125441,0.022808246,0.699624451,-0.909413676,0.37672544,0.049347145,0.634384084,-0.614257064,-0.963987063,-0.795388101,-0.886150727,0.433502591,2.175633184,0.158133664,-0.623937119,-0.63887085,0.99498288,0.337846157,0.697673237,-0.636279679,1.228195136,-0.841726231,0.085997874,0.35758679,0.455600007,-0.574433914,1.20786353,0.627051974,-1.981611779,-1.429957212,2.539673134,0.087358295,0.348910613,-0.108991084,0.051636786,-0.1542323,0.657061397,0.181297073,-0.058753911,-0.154794044,0.277099231,-1.014648631,-0.045456012,0.493015087,-1.193457459,0.305884231,0.287939776,-0.957662437,0.127137003,-0.29666206,-1.352007737,0.260356193,0.478566227,-0.146811368,-0.475336966,-0.087139339,0.960471347,-0.071962297,1.080231318,-0.003526734,0.326866669,0.403275057,-0.047078082,0.139282995,0.295081355,0.757941997,0.045951658,0.043443227,0.650756375,0.465199346,-0.194238499,13.34,1,3.218347388,24.98679257
Springfieldcity,MA,13,67000,8,0.507125441,0.022808246,0.699624451,-0.909413676,0.37672544,0.049347145,0.634384084,-0.614257064,-0.963987063,-0.795388101,-0.886150727,0.433502591,2.175633184,0.158133664,-0.623937119,-0.63887085,0.99498288,0.337846157,0.697673237,-0.636279679,1.228195136,-0.841726231,0.085997874,0.35758679,0.455600007,-0.574433914,1.20786353,0.627051974,-1.981611779,-1.429957212,2.539673134,0.087358295,0.348910613,-0.108991084,0.051636786,-0.1542323,0.657061397,0.181297073,-0.058753911,-0.154794044,0.277099231,-1.014648631,-0.045456012,0.493015087,-1.193457459,0.305884231,0.287939776,-0.957662437,0.127137003,-0.29666206,-1.352007737,0.260356193,0.478566227,-0.146811368,-0.475336966,-0.087139339,0.960471347,-0.071962297,1.080231318,-0.003526734,0.326866669,0.403275057,-0.047078082,0.139282995,0.295081355,0.757941997,0.045951658,0.043443227,0.650756375,0.465199346,-0.194238499,13.34,1,3.218347388,24.98679257
PhenixCitycity,AL,NA,NA,8,-0.131852918,-0.32262998,2.190610491,-1.467090172,-0.625106738,0.164720484,0.634384084,-0.997871397,-0.911726822,-0.722827611,-1.793018506,0.581328699,0.83144682,0.160316116,-1.060259122,-0.898073269,1.242692291,1.336345065,1.646384534,-0.989408847,1.039907675,-0.838021084,1.120182378,-0.354474894,1.369749386,-1.046878079,-0.260397725,1.366392772,-1.483062136,-0.09303192,1.471794698,-0.106535108,-0.775865094,0.765484288,-0.667522362,-0.607434695,-0.460167793,-0.047732967,-0.21104328,-0.380673911,0.227218222,-0.641896838,0.055582926,0.334378556,-1.193457459,-0.111926408,-0.485783059,-0.547835275,-0.124852749,-0.133321858,0.097960527,1.0771987,0.131705102,-0.835984454,-0.602575553,-1.355025737,-0.056814347,-1.255179777,0.050201756,-1.155379272,-0.219323012,-0.102794725,-0.774291201,-0.383178699,0.579204493,0.578935395,0.041949091,-0.060449797,-0.545385085,-0.456438879,-0.3441521,6.86,1,3.235641035,25.42266337
Alabastercity,AL,NA,NA,9,-0.183195971,0.800044254,0.114544914,0.306113407,-0.627459837,-1.100265758,0.634384084,0.393675149,1.137894338,-0.301976769,-0.628384691,-1.391301661,-0.677697738,-1.48743499,0.187542209,-0.311130858,-0.710673352,-0.233968624,-0.046130863,0.107443828,-1.175238923,1.051604062,-0.634348083,-0.378510732,-0.37275037,0.199730276,-1.253742977,-0.821790756,0.962158975,-0.109800652,-0.663962175,-0.10788837,0.789533757,0.034059652,-0.55964849,-0.620896152,-0.547661645,-0.241070013,0.976813797,0.813262528,0.750968812,1.3122262,-0.372148578,-1.548013844,0.726979163,-0.254113274,0.562242492,1.431085391,-0.802618288,-0.930764417,1.457305774,-0.556486315,1.657894053,-0.484341532,-0.692391026,-0.698237738,-0.022523818,-0.493303156,-1.769517136,-1.494159431,-0.765512693,-0.102794725,-0.757273733,0.479176614,-0.728693493,-1.355074079,-0.354305047,-0.074075112,-0.695747452,-0.594178218,-0.3441521,5.75,1,1.176920954,3.244369246
Athenscity,AL,NA,NA,9,-0.17267016,-0.495349093,0.616553182,-0.15077818,-0.61216469,0.3274793,-1.57550333,-0.601884798,-0.696312658,0.815454777,-0.786168749,0.337779128,0.419051335,-0.228160304,-0.455036027,-0.421013601,0.321449195,0.771786816,0.996458621,-0.210611562,0.006172596,-0.395873501,1.188139544,-0.760079651,0.634997922,0.102020233,-0.685584303,-0.188543705,0.096971656,-0.285110126,-0.121858749,-0.106877706,0.392250594,1.14301384,-0.565641483,-0.55134529,-0.529714188,-0.348148992,-0.45470627,-0.412942464,-0.42123489,0.087369455,-0.303105304,-0.253426445,0.726979163,-0.18916164,-0.202021628,0.023200124,-0.136438485,-0.905086481,0.369829576,0.62044357,0.640434752,-0.681920164,-0.353088128,-1.149422537,-0.525451576,-1.10511317,-1.460508268,-1.528037447,-0.355870432,-0.101612319,-0.732314781,0.891275614,0.142306946,0.245835481,0.276766358,0.023856837,-0.767125432,-0.606331689,-0.3441521,10.61,1,1.460884866,4.309771412
Opelikacity,AL,NA,NA,9,-0.14733348,-0.092337829,2.130455435,-1.468922625,-0.582162669,-0.247327152,0.634384084,-0.635519581,-0.173710248,-0.824412297,-1.190002205,-0.011187423,0.36109305,-0.874166035,-0.550972406,-0.56588072,1.072834409,0.84580345,0.671495665,-0.28235338,0.331060763,0.112966735,1.62182982,0.519828693,1.294870256,-0.482092554,-0.167155054,0.633682833,-1.026219953,1.705795725,1.354230099,-0.104650818,-0.360007653,1.919219576,-0.607592433,-0.472820122,-0.381647669,-0.080451544,0.03261971,-0.090256939,0.252158726,-0.171015311,0.10273443,-0.196062342,0.726979163,-0.172503061,-0.113109713,-0.115797201,0.547119923,0.464403423,0.641698625,1.094115557,0.478566227,-0.68427229,-0.417954858,-1.252224137,-0.159685933,-1.122428547,-0.499147343,-1.968451653,0.190319249,-0.040127205,-0.701683339,1.066212226,0.324890995,0.656443409,0.498241735,0.156703654,-0.790759625,-0.565820119,-0.3441521,12.5,1,1.848653688,6.351262982
Waterloocity,IA,13,94597,9,0.067865732,-0.725641243,0.197616183,0.194333781,-0.591575068,0.422250256,0.634384084,-0.768206578,-1.136063467,0.539724915,-0.041771683,0.742483391,0.835905149,1.07694587,-0.695575201,-0.497184128,0.616341351,-0.165757216,-0.051546912,-0.712804284,0.445510004,-0.673759551,0.554284525,0.006062667,0.469639843,-0.606646016,-0.475477485,0.242462142,-0.596536116,0.251489307,0.289617346,-0.099991484,-0.83468364,-1.35788621,-0.673515355,-0.68147271,-0.529714188,-0.428458227,-0.606995639,-0.574285226,-0.545937411,0.241270763,-0.394040348,0.337211352,-1.193457459,0.042544058,0.089306774,0.192289652,1.442118007,1.082813708,-0.717646621,-0.09006441,-0.238280098,-0.919484948,-0.75975263,-1.046620938,-1.005518982,-1.047395244,-0.258807112,-1.731305542,0.326866669,-0.087423447,-0.776560197,1.065625191,0.500954186,0.980316178,0.76374535,0.293808382,-0.592279943,-0.34503206,1.137948269,13.46,1,3.660081364,38.86450491
Ogdensburgcity,NY,89,54485,10,-0.189072761,1.116695961,-0.079526756,0.27435089,-0.312732759,0.205925247,-1.57550333,-0.781838297,-0.986930584,-0.722827611,-0.723680013,0.891521188,0.811384337,1.46542229,-0.720501902,-0.697867228,0.270727744,0.199972035,0.845711917,-0.891361696,1.183892204,-2.131117507,-0.62322782,1.868840069,0.196643015,-0.520747077,1.536077731,0.01701293,-0.526700369,0.958824923,-0.04348235,-0.09892943,-0.826428405,-0.556180126,-0.529683525,-0.407756412,-0.170765051,-0.086400376,-0.150127532,0.16789148,-0.396294385,-0.035469204,-0.537178843,-0.154278613,0.726979163,-0.250747904,0.386310405,-0.206073813,1.103235237,1.17125993,-2.167614885,0.357023945,0.362945852,-0.928893454,-0.799670618,-0.955241738,-0.9483681,-1.053167036,-0.705153256,-0.985989193,-0.014501882,-0.102794725,-0.306878089,1.523512968,0.305328419,0.218154048,1.018575452,-0.195851361,-0.077319396,-0.466566771,-0.3441521,0,1,1.689831441,5.41856728
SiouxCitycity,IA,193,93926,10,0.135989906,-0.207483905,-0.507057335,0.557159452,-0.399797446,0.156479531,0.634384084,-0.659523259,-0.225970489,0.612285405,-0.056612758,0.502568887,0.390072193,-0.544615814,-0.629592757,-0.518810833,0.250675077,-0.126571939,-0.050644237,-0.437793984,-0.156271488,0.148783159,0.142834776,0.142766493,0.24188249,-0.583023807,-0.234289777,0.030274648,-0.113505528,1.038095294,0.028362683,-0.067735871,0.726587593,1.101964498,-0.313935781,-0.338205549,-0.256015471,-0.09829804,-0.21104328,-0.122525492,-0.321472872,0.371169116,-0.286265481,0.343585141,-1.193457459,-0.007431681,0.390093891,0.307643101,0.912070598,-0.002079076,-1.352007737,0.325606926,0.016084727,-0.905372188,-0.742288511,-0.995220138,-0.776915455,-1.047395244,-0.32747575,-1.392525383,0.122045539,-0.007019836,-0.529239666,0.587191167,0.24011983,0.446064516,-0.035433872,0.238455542,-0.465959255,-0.37339016,1.499103761,4.81,1,3.258309647,26.00554142
Tuscaloosacity,AL,NA,NA,10,0.122664006,-0.207483905,1.869783524,-1.258190543,-0.554513748,-0.282351201,0.634384084,-1.065289134,-0.164787768,-0.563194533,-0.773671002,-0.294722745,0.312051425,-0.664650663,-0.770076013,-0.657158137,1.774677741,0.285599121,0.474712542,0.339409038,0.338444585,-1.252997586,-0.749257473,2.32852546,-0.293191294,0.343610999,1.969966959,-0.06255738,-1.172681035,0.628023568,1.755909144,-0.082330551,3.117509898,1.897450985,-0.146131979,-0.396538531,-0.487088978,-0.309481583,-0.820200755,-0.477479568,-0.620758924,-0.984997921,-0.148178932,0.456896948,-1.193457459,-0.001037479,0.335233347,-1.137499181,0.086586928,0.290364081,0.369829576,0.335273701,0.432318077,-0.647814328,-0.338118882,-1.000931338,-0.422579989,-0.955046562,1.83558633,-0.782721098,-0.287596722,-0.069687356,-0.641554953,0.705185325,-0.542383239,-0.728550971,-0.355639236,0.175438462,-0.41074489,-0.527334127,3.50930886,9.95,1,3.115182184,22.53753596
SanAngelocity,TX,NA,NA,1,0.15525083,0.137954321,-0.328024429,-0.283325606,1.035005068,-0.084568336,0.634384084,-0.771466337,-0.159689208,1.961910518,-0.501063892,0.051820427,-0.113719048,-0.424580965,-0.832846614,-0.675604444,0.805072331,0.784848575,0.579422828,-0.432214065,0.626413643,-0.087111222,-0.638054838,0.201353846,0.15920345,-0.506788499,-0.377261872,0.414864481,0.09115201,0.471007257,-0.396176145,-0.032893643,-0.597345647,-0.355287135,-0.451774618,-0.351667006,0.289138531,-0.006091141,-0.089211785,-0.154794044,0.152396709,-0.29455994,0.370487615,0.473893719,-1.193457459,0.374369502,-0.779003204,-0.252645081,-0.327603124,-0.023477356,0.369829576,0.840362707,0.085456952,-0.819519568,-0.535213948,-0.749638538,-0.594032634,-0.822295333,-0.32747575,-0.376184908,-0.014501882,0.182165129,-0.272843153,0.532596855,-0.548904098,-0.35669705,0.011262744,0.182251119,-0.373833441,-0.484796978,3.611522678,8.85,2,3.394439915,29.79795941
Bloomingtoncity,MN,53,6616,1,0.164281966,-0.610495168,-0.556470417,0.687874425,-0.44215324,-0.58932669,0.634384084,0.577036578,1.104753697,0.147898269,1.04631343,-0.803632297,-0.9206767,-0.365654767,0.617789638,0.704529175,-0.940689234,-1.004612403,-1.254812524,0.690146812,-1.009102929,1.533273217,-0.072156985,-0.377008492,-0.645747198,0.360790787,-0.021696488,-0.486932367,0.599401063,1.495424356,-0.601914193,-0.050897174,-0.129892991,0.260452992,-0.403830674,-0.351667006,-0.424272879,-0.609897609,-0.45470627,-0.090256939,-1.169450019,0.809576054,-0.503499197,-0.231472282,0.726979163,-0.068344871,0.681422293,0.54551481,-0.759171779,-0.885114753,0.369829576,-0.914156999,-0.585141223,-0.240896431,-0.340613756,0.638183059,-0.228266991,0.384009317,-0.190138475,-0.44394094,-1.175154954,-0.102794725,-0.424865865,0.396404593,0.312780829,0.482973093,0.376830535,0.073248602,-0.15562464,0.013495337,-0.3441521,4.65,2,3.178444291,24.00937289
Bloomingtoncity,MN,53,6616,1,0.164281966,-0.610495168,-0.556470417,0.687874425,-0.44215324,-0.58932669,0.634384084,0.577036578,1.104753697,0.147898269,1.04631343,-0.803632297,-0.9206767,-0.365654767,0.617789638,0.704529175,-0.940689234,-1.004612403,-1.254812524,0.690146812,-1.009102929,1.533273217,-0.072156985,-0.377008492,-0.645747198,0.360790787,-0.021696488,-0.486932367,0.599401063,1.495424356,-0.601914193,-0.050897174,-0.129892991,0.260452992,-0.403830674,-0.351667006,-0.424272879,-0.609897609,-0.45470627,-0.090256939,-1.169450019,0.809576054,-0.503499197,-0.231472282,0.726979163,-0.068344871,0.681422293,0.54551481,-0.759171779,-0.885114753,0.369829576,-0.914156999,-0.585141223,-0.240896431,-0.340613756,0.638183059,-0.228266991,0.384009317,-0.190138475,-0.44394094,-1.175154954,-0.102794725,-0.424865865,0.396404593,0.312780829,0.482973093,0.376830535,0.073248602,-0.15562464,0.013495337,-0.3441521,4.65,2,3.178444291,24.00937289
RapidCitycity,SD,103,52980,1,0.009903405,-0.380203018,-0.580818892,0.289621331,-0.489215233,-0.354459538,0.634384084,-0.608033888,0.045527836,1.3669145,0.080862461,-0.243831789,0.00665585,-0.241255014,-0.607738254,-0.498138248,0.232981548,-0.422638476,-0.685224676,0.025339304,-0.296564106,0.488421666,-0.729488115,0.327541993,-0.375870333,-0.212584632,-0.075155619,0.222569564,-0.131934406,0.93290961,-0.161046948,-0.090912634,0.758576627,0.235574603,-0.433795639,-0.524422375,-0.453437497,-0.261890926,-0.332874775,-0.251599702,-0.196770351,-0.348213607,-0.259321764,0.199112586,0.726979163,-0.059763179,0.225512261,-0.391642406,-0.48690699,-1.121209107,0.369829576,0.117771258,-0.446396773,-0.719554189,-0.702370523,-0.561168939,-0.102535052,-0.643369763,0.084536075,0.165863346,-0.082775592,0.076930992,-0.642689451,-0.291014108,-0.820917069,-0.878030711,-1.308250195,0.071545438,-0.446230137,-0.529359705,-0.3441521,1.72,2,3.141109311,23.12951045
Corningcity,NY,101,18256,2,-0.196754807,-1.30137162,-0.524244494,0.788659334,-0.57745647,1.030020519,-1.57550333,-0.72753368,-1.27882315,-0.519658239,0.195685513,1.314400792,0.483697114,1.873540776,-0.54720198,-0.296660048,0.237699823,-0.210747719,-0.09938868,-0.151623846,0.305217386,-0.935589964,2.132126355,0.009067147,0.265282218,0.21476259,-0.245478897,0.776246306,-0.67219151,0.006056043,0.008768583,-0.102321151,-0.336273854,-0.740902164,-0.445781625,-0.495255884,-0.514010164,-0.660462683,-1.18569524,-0.961507855,-0.994866488,-0.468934358,-0.584330347,0.109171339,0.726979163,-0.240315259,0.35036729,-0.637395406,-0.611453649,-0.089098747,-2.167614885,0.064603994,-0.377024548,-0.799526492,-0.627524295,-0.703948938,-0.639753339,-0.874241466,0.084536075,-1.358647367,0.258592959,-0.102794725,-0.418058877,0.857814584,0.371468559,0.416537653,0.375496346,-0.212883004,0.307890787,-0.442259829,-0.3441521,0,2,3.450027603,31.50126183
FortDodgecity,IA,187,91370,2,-0.129028565,-0.696854725,-0.436160304,0.728188389,-0.558043398,0.79103289,-1.57550333,-0.827104492,-0.752396819,2.208616184,-0.05426943,0.861228953,0.229572328,-0.385296833,-0.794025197,-0.630124756,0.136256921,-0.077227516,-0.085848557,-0.556566548,-0.230109708,-0.461331104,-0.069685815,0.211869525,0.447800097,-0.442364294,-0.517747496,0.000435782,-0.307493716,1.057912887,-0.265548814,-0.105250365,-1.185531108,-1.558157241,-0.685501341,-0.68147271,-0.496062707,-0.574204616,-0.820200755,-0.63882233,-0.94498548,0.307631878,-0.577594418,0.17361743,0.726979163,-0.172166524,0.18578566,0.142852459,0.746973864,0.22474269,-1.080138687,-0.077980941,0.756055127,-0.93477377,-0.689896151,-1.172267337,-0.845496513,-1.191690058,-0.533481662,-1.358647367,-0.287596722,-0.086241041,-0.743659759,1.209448915,0.373331662,0.566017393,0.632994826,-0.113247891,-0.362050302,-0.476694664,-0.3441521,7.87,2,3.336777973,28.12835024
Oneidacity,NY,53,54837,2,-0.202034697,-0.466562574,-0.625219053,0.877838708,-0.615694339,0.457274305,-1.57550333,-0.668117168,-1.011148744,-0.331000965,-0.258138931,0.770352247,0.118114089,0.531332921,-0.703255697,-0.630442795,-0.201099706,-0.351524455,0.097394443,-0.591640326,-0.628836096,-0.394638451,0.664251575,0.333550952,1.0156335,-0.625973277,-0.194506237,0.192730698,-0.12611476,0.175267796,-0.187172415,-0.107271694,-0.793407467,-1.8305756,-0.637557398,-0.685959862,-0.415299151,-0.363021073,-0.393790522,0.103354375,-0.795342454,0.006888954,-0.518655038,-0.027511029,0.726979163,-0.256469033,0.497923234,-0.27915488,-0.249399408,0.778244859,-2.167614885,0.741278261,1.796638503,-0.678391974,-0.475336966,-0.669681738,-0.719764574,-0.753033822,0.22187335,-0.105160781,1.419246031,-0.102794725,-0.674455391,1.530557395,0.590383108,0.608462258,1.131981519,-0.0459729,-0.790521925,-0.417952887,-0.3441521,0,2,3.520118618,33.78843614
Kingstoncity,NY,111,39727,3,-0.142611666,-0.840787319,0.052241463,0.24075592,-0.435682216,0.832237654,-1.57550333,-0.35666204,-0.591792176,-1.114654257,0.137883433,1.041770675,0.751196887,0.498596144,-0.326352805,-0.200453015,0.010043078,0.535223848,0.739196281,-0.354892328,-0.159963399,-0.345236487,0.418370193,0.35157783,-0.299431222,-0.3285482,0.617326616,0.607159397,-1.168801271,-0.225657348,0.479026977,-0.091289492,-0.410570965,-0.480301039,-0.41581666,-0.405512836,-0.401838558,-0.392765234,-0.911574376,-0.606553778,-0.745461445,-0.767559374,-0.370464596,0.713973111,-1.193457459,-0.151806038,-0.130135399,-0.933302081,1.114820973,1.149861651,-2.167614885,0.185438685,0.409194002,-0.273826203,-0.358077876,0.09561906,-0.148255757,0.037701762,0.565216537,-0.139038797,0.73650893,0.055647683,-0.326164552,1.1366565,0.35004288,0.87881759,0.723719679,-0.175413389,0.073959814,-0.302494911,-0.3441521,0,2,3.169290946,23.79060955
FortMadisoncity,IA,NA,NA,3,-0.198307716,-0.495349093,-0.323727639,0.516845489,-0.3750899,0.720984792,-1.57550333,-0.877853008,-1.209992588,0.728382189,-0.262825586,0.967857621,0.133718243,0.029369008,-0.80861814,-0.721402172,0.137436489,0.024363942,-0.17882407,-0.921652686,0.556267334,-1.202360573,1.640363592,-0.820169245,1.762864819,-1.017887187,-0.272830081,0.471226784,-0.350171118,0.766746717,-0.356987946,-0.108676346,-0.625207063,-1.729196165,-0.655536376,-0.692690591,-0.408568854,-0.603948777,-0.850658629,-0.929239302,-0.795342454,0.542719657,-0.572542471,0.468936328,-1.193457459,-0.185796271,-0.901966491,0.508257796,0.347265981,1.572834314,-2.076991868,0.591443245,1.357281078,-0.992400871,-0.872021972,-1.269357737,-1.165541451,-1.255179777,0.153204712,-0.884355146,0.463414089,-0.102794725,-0.767484214,0.541402389,0.385441828,0.727492421,0.675688875,-0.158381746,-0.540732952,-0.533410862,-0.3441521,0,2,3.56231541,35.24470869
Cullmancity,AL,NA,NA,3,-0.189820098,-0.955933394,-0.657444976,0.967018082,-0.629812937,1.543019825,-1.57550333,-0.950753067,-1.726221798,-0.258440475,-0.48309838,1.445263249,0.927300905,0.029369008,-0.827470266,-0.483826457,0.657626253,1.223143154,1.098460883,-0.480839074,-0.588225075,-1.322160337,0.26145092,-0.367995053,0.5164393,-0.123464483,-1.158013835,0.404918192,0.096001715,0.100570716,-0.833777706,-0.109995349,3.369294552,1.588958962,-0.619578419,-0.668011253,-0.52074046,-0.809183487,-1.063863745,-0.993776407,-0.870163967,-0.173839188,-0.567490525,-0.182606565,0.726979163,-0.238969111,0.384418662,-0.274139513,-0.431874745,-0.287389472,0.188583543,0.424691372,-0.700761598,-0.671335594,-0.482821589,-1.355025737,-0.85692669,-1.278266947,0.4965479,-1.087623241,-0.628965273,-0.096882695,-0.848033561,1.074430725,0.038904755,0.483895808,0.514252004,-0.102177323,-0.671603901,-0.600254953,-0.3441521,0,2,3.208048098,24.73076705
Homewoodcity,AL,NA,NA,3,-0.143451207,-1.330158139,-0.082391282,0.400179322,-0.551572374,0.098792862,0.634384084,-0.254201896,0.325948642,-0.418073553,0.486258135,-0.423161822,-0.925135029,-0.570805236,0.198155258,0.314930446,-0.591536921,-0.985745417,-1.198846682,1.513583449,-1.057097772,0.164838798,-1.2113662,1.269446373,-1.380498662,1.665380926,0.645921035,0.41817991,-0.027180784,0.844492658,-0.405973195,-0.097781726,0.585216702,0.790362677,-0.319928774,-0.356154159,-0.40408199,-0.916262467,-1.642563347,-1.316461931,-1.46873607,-0.451285125,-0.611274064,0.701933732,-1.193457459,-0.201108703,0.43549572,-0.709759993,-0.695450233,-0.442883639,-0.264531539,-0.76915537,-0.053287498,-0.339685747,-0.462862595,-0.504056939,-1.154111274,-0.516390326,-1.357505311,-1.66354951,-0.560691563,-0.102794725,-0.509953203,0.361769492,-0.81439621,0.160023038,-0.030097116,-0.175413389,0.067338165,-0.488848135,-0.3441521,8.31,2,2.980994845,19.70741272
Laurelcity,MD,NA,NA,4,-0.160358503,-1.272585101,0.329384401,-0.224687113,-0.205666724,-1.201217429,0.634384084,0.744914152,1.841495632,-1.129166355,0.361280663,-1.86507222,-0.980864149,-1.125147992,0.654446552,0.95625766,-0.964280606,-0.821747777,-0.852219529,1.040884586,-1.400445494,2.604060799,-1.126110847,0.037609704,-1.084102105,1.103816611,0.619813087,1.319976758,-0.173641866,1.620427633,0.815392356,-0.087212574,0.152848793,1.003694862,-0.062230079,0.106022541,-0.330048731,-0.728874253,-1.124779493,-1.284193379,-0.620758924,-0.732260909,-0.242481941,0.728845286,-1.193457459,-0.207839442,0.342800319,-0.698296296,-0.512974895,-1.266004133,1.276059741,-0.665237536,-0.793257898,0.034302378,-0.450388223,0.878053459,-0.205406639,0.689914324,-0.773821893,0.94505771,-1.243428664,-0.102794725,-0.083382013,-1.701660683,-2.073853531,-1.721391713,-1.713843656,-0.212031422,1.059668666,0.288974015,-0.3441521,4.6,2,2.447074746,11.55449739
