communityname,state,countyCode,communityCode,fold,population,householdsize,racepctblack,racePctWhite,racePctOther,agePct65up,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctNevMarr,TotalPctDiv,PctFam2Par,PctWorkMom,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec10,PctRecentImmig,PctRecImmig10,PctNotSpeakEnglWell,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccMedVal,OwnOccQrange,RentMedian,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumHomeless,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn,raw_y.murdPerPop.na_col.,group,y,y1
PortHuroncity,MI,147,65820,8,-0.09117641,-0.437776055,-0.184081973,0.40323341,-0.43862359,0.041106193,0.634384084,-0.920526213,-1.159006987,-0.693803415,-0.614324725,0.335355749,2.289320588,-0.099395648,-0.905950972,-0.698344288,1.232076173,-0.069970984,0.558661306,-0.990205978,1.76352223,-1.088736054,0.937315823,-0.429586887,1.4976679,-0.907292303,-0.02666943,1.373023631,-1.450084144,-0.618960342,0.704359124,-0.094903902,-0.942001689,-1.272677727,-0.631564405,-0.618652576,-0.484845546,-0.247018845,-0.332874775,-0.348405359,-0.047127325,-0.601656588,-0.375516543,0.528425027,-1.193457459,-0.145580104,0.212270061,-0.589391176,0.732491694,-0.065560639,-1.533253769,1.009531274,0.108581027,-0.900667935,-0.709855145,-0.669681738,-0.662613692,-0.695315896,1.83558633,-0.918233161,1.350972321,-0.099247507,-0.572350584,1.389668848,0.022136832,0.947098458,0.907837764,-0.169452314,0.42718234,-0.426055201,-0.3441521,5.96,1,3.964087606,52.67218967
Flinttownship,MI,49,29020,9,-0.08929836,-0.754427762,-0.123926916,0.321383847,-0.464507686,-0.045423811,0.634384084,-0.189154893,-0.506391294,-0.766363905,0.15038118,0.18874133,0.189447362,1.474152097,-0.104386467,0.019471492,-0.199920137,-0.387807118,-0.045228188,-0.621931315,0.382747517,-0.567545327,1.151071999,-0.085573963,1.021873428,-0.496051131,-0.455585715,0.670152559,-0.367630055,-0.710426154,-0.425567295,-0.085122726,-1.039000695,-1.416350424,-0.607592433,-0.587242509,-0.442220336,-0.547434871,-0.576537765,-0.316136806,-1.019806993,0.597785263,-0.451295746,0.086508978,0.726979163,-0.173512672,0.473330577,0.385739536,1.013445785,-0.252438949,0.369829576,-0.41390138,-0.284528248,-0.70191324,-0.647483289,-0.338432139,-0.799775808,-0.43558523,-0.808156212,-2.002329669,-0.697238983,-0.102794725,-0.386292938,0.82494059,0.753404581,1.284811945,1.093290037,-0.030644421,-0.480934369,-0.56379454,-0.3441521,0,1,3.204640581,24.64663995
BattleCreekcity,MI,25,5920,9,0.005133063,-0.610495168,0.512714097,-0.165437803,-0.497451082,0.160600007,0.634384084,-0.640186963,-0.841621621,-0.751851807,-0.45419734,0.455313,1.665154448,0.777949974,-0.603618715,-0.419582422,0.776762684,-0.284764353,0.067606172,-0.578886225,1.553083303,-0.882482852,0.651895727,0.16830457,0.837795566,-0.503567289,-0.311370385,1.651519717,-1.370548987,-0.001566108,0.887237388,-0.090056138,1.619184828,0.165293154,-0.307942788,-0.517691646,-0.379404237,-0.333276912,-0.515622017,-0.509748121,-0.371353881,0.039363542,-0.372148578,0.200528984,0.726979163,0.010404778,-0.077166599,0.011019946,3.489896795,0.962983341,-1.170761704,0.605943407,-0.377024548,-0.925365264,-0.552678068,-0.721082538,-0.708334397,-0.729946652,1.354905868,-1.494159431,0.531687799,0.039093999,-0.627940979,0.653526191,-0.062634334,0.631530119,0.479563089,0.137117264,-0.542023325,-0.338955325,3.993120934,10.38,1,4.352952775,77.70757749
Ferndalecity,MI,125,27880,9,-0.132959366,-0.495349093,-0.572225313,0.752010276,-0.494509707,-0.241146438,0.634384084,-0.369182477,0.169167919,-0.505146141,-0.352653144,0.016681434,0.31873892,-0.151774491,-0.406788546,-0.460768574,-0.119709471,-0.341365309,0.322160488,-0.800488728,0.102162282,0.306869446,0.719852892,-0.648913903,0.705197107,-0.734420688,0.506678646,1.233775589,-0.587806648,-0.663168818,-0.105530332,-0.082073602,-0.4188262,-0.521350381,-0.319928774,-0.306795482,-0.323318434,-0.154811946,-0.241501154,-0.283868254,-0.221710855,0.385994471,-0.287949463,0.143164881,0.726979163,-0.232911445,0.736282836,0.382157131,-0.304431653,0.057122832,-1.714499802,-0.218149182,-0.515768998,-0.935949834,-1.084086283,-0.149962539,-0.868356866,-0.23357249,-0.464813025,-1.324769352,0.94133006,-0.102794725,-0.127627429,0.942347712,0.385441828,0.356561214,0.823783856,-0.206070347,1.168976809,-0.29034144,-0.3441521,4.28,1,3.028426957,20.66470055
Ecorsecity,MI,163,24740,9,-0.19558042,-0.121124348,2.142629672,-1.622848667,-0.263317666,-0.127833338,0.634384084,-1.110629415,-1.494237314,-0.940509081,-1.917214869,0.572846873,3.423965462,0.841241076,-1.220292732,-0.92558371,1.791191701,0.921271391,1.876566628,-1.575300355,3.587326263,-2.061954756,1.624300989,-1.204742644,2.450816826,-1.947743204,0.888351979,2.155465014,-2.410325675,-2.777553515,2.010632441,-0.10608973,-1.028681651,-1.602316381,-0.655536376,-0.6635241,-0.424272879,0.508482843,0.123993332,-0.090256939,0.476623265,-0.4265762,0.16840974,0.358457315,-1.193457459,-0.219449967,-0.239856486,-0.313545971,2.977227989,1.093512847,-1.26138472,1.63545497,-0.400148623,-1.087661998,-1.039178546,-0.926685738,-0.925507748,-0.862697881,2.831281573,-1.595793478,1.624067161,-0.102794725,-0.63247897,0.540228318,0.719868735,1.533944845,1.099960982,-0.216289333,0.527254132,-0.027016233,-0.3441521,8.62,1,4.543460868,94.01561336
Oakdalecity,MN,163,47680,10,-0.165521926,0.080381284,-0.597289919,0.82836248,-0.527453102,-1.46080744,0.634384084,0.52613989,1.610785787,-0.287464671,0.53000025,-1.679683741,-0.780239318,-1.537631381,0.354977025,0.096278099,-0.692979822,-0.998807176,-1.10045512,-0.21539435,-1.138319813,2.186614199,0.906426202,-0.727030375,-0.232352001,-0.37149767,-0.475477485,-0.102342535,0.351096182,1.910069373,-0.425567295,-0.105438794,0.570770041,0.024730257,-0.511704547,-0.576024628,-0.469141521,-0.413586147,0.367656322,0.393771347,-0.42123489,1.295988906,-0.490027339,-0.307249553,0.726979163,-0.251757515,0.736282836,1.251965128,-0.434771179,-0.421485359,1.276059741,-0.984241119,-0.839506048,-0.34791819,-0.545193445,-0.195652139,-0.628323163,-0.377867304,-0.876824849,0.267497393,-0.492417853,-0.102794725,-0.693741854,1.052710407,-0.577782187,-1.718623569,0.543604162,-0.152420671,-0.343747385,-0.233625242,-0.3441521,0,1,2.553192942,12.84806148
Rosevillecity,MI,99,69800,10,-0.005193782,-0.236270423,-0.600154446,0.844243738,-0.5415717,0.133816911,0.634384084,-0.119292337,0.086316317,-0.940509081,-0.036303919,0.587387146,-0.205114804,1.109682647,-0.156683663,-0.344206995,-0.646976646,-0.088837969,0.716629409,-1.283550298,0.563651156,-0.072290632,1.539045636,-1.186715766,1.021873428,-1.30994358,-0.098777095,0.056798085,0.264771439,-0.564080854,-0.650899442,-0.060541311,-1.031777364,-1.432521376,-0.577627469,-0.55134529,-0.332292163,-0.163735194,0.002161836,0.16789148,-0.59581842,0.959241547,-0.324997074,-0.567158511,0.726979163,-0.209522127,0.921673637,0.848586295,-0.565110706,-0.919352001,-0.445777572,-0.80057239,-0.816381973,-0.736019075,-0.916929708,-0.104272939,-0.376859284,-0.181626356,-0.32747575,-1.290891336,0.326866669,-0.102794725,-0.236539222,1.183619349,1.115778026,0.884353876,1.258729475,-0.153272253,0.764309165,-0.432131936,-0.3441521,1.93,1,2.821870719,16.80826482
Rosevillecity,MI,99,69800,10,-0.005193782,-0.236270423,-0.600154446,0.844243738,-0.5415717,0.133816911,0.634384084,-0.119292337,0.086316317,-0.940509081,-0.036303919,0.587387146,-0.205114804,1.109682647,-0.156683663,-0.344206995,-0.646976646,-0.088837969,0.716629409,-1.283550298,0.563651156,-0.072290632,1.539045636,-1.186715766,1.021873428,-1.30994358,-0.098777095,0.056798085,0.264771439,-0.564080854,-0.650899442,-0.060541311,-1.031777364,-1.432521376,-0.577627469,-0.55134529,-0.332292163,-0.163735194,0.002161836,0.16789148,-0.59581842,0.959241547,-0.324997074,-0.567158511,0.726979163,-0.209522127,0.921673637,0.848586295,-0.565110706,-0.919352001,-0.445777572,-0.80057239,-0.816381973,-0.736019075,-0.916929708,-0.104272939,-0.376859284,-0.181626356,-0.32747575,-1.290891336,0.326866669,-0.102794725,-0.236539222,1.183619349,1.115778026,0.884353876,1.258729475,-0.153272253,0.764309165,-0.432131936,-0.3441521,1.93,1,2.821870719,16.80826482
Wilmettevillage,IL,NA,NA,10,-0.125165704,0.109167802,-0.636677159,0.544332282,-0.173311604,0.490238116,0.634384084,2.765371875,0.280061601,0.844478973,2.504644304,-0.034209521,-1.163655661,-0.167051653,2.919145571,3.635742795,-1.124701939,-0.965427126,-1.605050377,3.240966986,-1.603500599,0.251292236,-0.869109201,1.930431903,-1.784533968,3.062312424,-1.013798504,-1.75011104,1.457798795,-1.208914832,-0.915419789,-0.050914304,0.189997348,0.025974176,0.51309724,0.341598044,-0.110192384,-0.404662898,0.2762827,0.200160032,-0.520996907,1.631324326,-0.675265392,-1.854663923,0.726979163,-0.236781621,0.768442465,1.661792289,-0.802618288,-0.703942652,-0.989515671,-1.010824751,-0.446396773,1.914827573,3.284438529,1.654776657,2.583556386,1.792326707,-0.190138475,-0.511696971,-0.833786403,-0.102794725,0.608661673,-0.063831327,1.032869962,1.040292617,0.379498913,-0.192445032,0.676903399,3.525848483,-0.3441521,7.32,1,1.403904188,4.071063176
CrystalLakecity,IL,NA,NA,10,-0.135735191,0.339459953,-0.657444976,0.866843991,-0.463331137,-0.745904792,0.634384084,0.907531661,0.993860015,-0.360025161,0.828383964,-0.922377859,-1.110155706,-1.186256642,0.783199596,0.330673416,-1.12352237,-0.856579134,-1.052613352,0.435861926,-1.01279484,1.238096478,0.491269699,-0.504698879,-0.617667524,0.444542253,-0.750232555,-0.649388417,1.124139112,-0.565605284,-0.82724634,-0.093002482,-0.21347724,-0.403799993,-0.409823667,-0.436922903,-0.406325422,-0.166709611,0.580861438,0.845531081,-0.296532368,0.940180376,-0.508551144,-0.754831192,0.726979163,-0.237454694,0.704123207,0.796283179,-0.623039385,-0.68111782,0.732321642,-0.831989409,-0.955126423,0.019013555,-0.305685517,0.706717459,-0.285417873,0.764947627,-0.32747575,0.877301679,-0.082775592,-0.096882695,-0.405579401,0.385250916,-0.425007779,-0.750696118,0.108658542,-0.115802638,-0.383443322,0.426713354,-0.3441521,3.71,1,2.235713927,9.35315694
Bemidjicity,MN,7,5068,1,-0.200117826,0.137954321,-0.633812632,0.348870641,-0.579221294,0.137937387,-1.57550333,-1.226647191,-1.128415627,-0.490634043,-0.050363884,0.675840473,0.991946684,-0.361289863,-1.099150362,-1.131991526,2.160396681,0.394447113,0.036012551,0.179185646,1.13220545,-1.16407405,-1.347280531,1.813257195,-0.430469699,-0.051524121,2.487152973,-0.377523191,-1.49761125,0.030446927,0.518215176,-0.107340213,3.431208811,2.143747036,-0.212054901,-0.436922903,-0.496062707,-0.270814174,-0.820200755,-0.606553778,-0.670639933,-0.524705933,-0.245849906,0.693435346,-1.193457459,-0.235603741,-0.04500697,-0.656740395,0.326990944,0.543577058,-0.445777572,0.734028179,0.894799578,-0.879498796,-0.742288511,-0.858151338,-0.479730871,-1.012764488,2.007257923,0.640155568,-0.082775592,-0.100429913,-0.685800369,0.806742486,-0.844205851,-1.536848824,0.182038938,-0.142201685,-0.621177498,-0.545564333,-0.3441521,0,2,3.473308176,32.24323249
NewUlmcity,MN,15,46042,1,-0.190960516,-0.524135612,-0.667470819,0.962742358,-0.616282614,0.533503118,-1.57550333,-0.603811019,-0.539531935,2.38276136,0.983824695,0.941200454,-0.035698281,-0.69738744,-0.537985385,-0.587507425,-0.570304685,0.993836719,0.248141148,-0.615554265,-0.8651184,0.463720683,1.222735919,-0.654922863,1.399389042,-0.702208586,-0.384721286,-1.176541722,0.578062362,2.557952211,-0.732541524,-0.108659216,-0.02463875,-0.583546353,-0.631564405,-0.656793372,-0.48933241,-0.46415122,-0.576537765,-0.380673911,-1.269212036,1.039016079,-0.582646365,-0.537414162,0.726979163,-0.261348819,0.749525036,0.841421485,-0.802618288,0.395215652,-0.627023605,-0.703904637,0.501690302,-0.761892467,-0.734803888,-1.149422537,-0.799775808,-1.237864399,-0.499147343,-1.866817605,-1.038607534,-0.102794725,-0.77996369,1.394952169,0.938783284,0.335338782,0.738395759,-0.164342821,-0.449014625,-0.606331689,-0.3441521,0,2,2.936096324,18.84214892
Maplewoodcity,MN,123,40382,1,-0.104473192,-0.06355131,-0.491302439,0.668328261,-0.468037336,-0.315315012,0.634384084,0.289585127,0.523517846,0.002777289,0.594832314,-0.379541003,-0.421343788,0.0795654,0.236976675,0.136351111,-0.64343794,-0.730315464,-0.724039696,-0.219380007,-0.68052285,0.772482962,0.465322417,-0.225282268,-0.299431222,-0.13742306,-0.23056007,-0.370892332,0.257011911,1.204258186,-0.131655799,-0.096788191,-0.370326697,-0.013209287,-0.547662504,-0.504230189,-0.428759743,-0.377893153,0.002161836,0.16789148,-0.77040195,1.075020513,-0.500131233,-0.210934517,0.726979163,-0.186637613,0.409011319,0.94029587,-0.200160031,-0.646167296,0.551075609,-0.981824426,-0.192031948,-0.35497457,-0.625029421,0.22697666,-0.102535052,0.026158177,0.187539031,-0.037404749,-0.697238983,-0.102794725,-0.585964559,1.000464238,0.403141302,0.435914657,0.674354686,-0.087700426,-0.366294949,0.056032486,-0.3441521,0,2,3.170286895,23.81431558
Plymouthcity,MN,53,51730,1,-0.007731817,0.16674084,-0.556470417,0.7459021,-0.498627631,-1.485530298,0.634384084,1.286626783,1.793059311,0.438140229,1.188475305,-1.878400804,-0.969718325,-1.775518627,1.372782408,1.002850488,-0.980794567,-1.141035218,-1.543668485,1.463364177,-1.023870573,1.998886733,0.203378433,-0.294385301,-1.032622703,1.210116548,-0.374775401,-0.589710685,1.123169171,0.698147358,-0.58885146,-0.0879149,0.030052179,0.092523866,-0.481739582,-0.495255884,-0.457924361,-0.44927914,0.306740574,0.684188318,-0.77040195,1.012189245,-0.537178843,-0.39152521,0.726979163,-0.080460202,0.17254346,0.780520596,-0.779446817,-1.463581583,1.457305774,-0.996324588,-0.677637523,0.110746491,0.278115058,0.826652659,-0.5140214,0.597565642,-1.185833718,0.13198533,-1.038607534,-0.102794725,-0.587099056,0.189768058,-0.770613301,-0.048510426,-0.254240871,0.050255884,-0.445449122,-0.087783589,-0.3441521,0,2,2.703934755,14.93839516
Wyomingcity,MI,81,88940,1,0.055364815,-0.207483905,-0.476979807,0.615187127,-0.385090573,-0.605808595,0.634384084,-0.210713752,0.783544411,-0.635755023,-0.186276885,-0.583104824,-0.461468754,-0.581717495,-0.321116103,-0.370604296,-0.543174607,-0.396514958,-0.111123454,-0.786140364,-0.326099394,1.033078325,1.43278534,-1.122119453,1.595946758,-1.06620534,-0.280289494,0.152945543,0.239552974,0.929860749,-0.200235148,-0.072497985,-0.589090412,-0.544362891,-0.535676518,-0.501986613,-0.370430509,-0.157786362,0.03261971,0.361502794,-0.520996907,0.528600271,-0.311525215,0.197696189,0.726979163,-0.142214734,0.713581922,0.336302343,-0.573800008,-1.124062211,-0.083285506,-0.653154067,-0.793257898,-0.708969619,-0.884496343,-0.207074539,-1.119820745,-0.452900608,-1.151499399,-1.189257288,-0.219323012,-0.102794725,-0.487263246,1.288698723,0.19633692,0.781932573,0.850467636,-0.025534928,-0.089815637,-0.503027185,-0.3441521,1.55,2,3.322345745,27.72531085
Hastingscity,MN,37,27530,1,-0.17976016,0.42581951,-0.649567528,0.927314936,-0.61216469,-0.739724077,-1.57550333,0.158824351,0.856198892,-0.113319495,0.301916364,-0.471629399,-0.746801846,-0.780320608,0.108363276,-0.17803121,-0.787345312,-0.231066011,-0.36387242,-0.500767357,-0.307639839,0.897222923,0.874300996,-0.407053289,0.822195747,-0.937356932,-0.189533295,-0.400731198,0.4936775,1.756101922,-0.552928943,-0.10799115,1.200231675,-0.156881983,-0.547662504,-0.634357609,-0.4467072,-0.252967677,0.428572069,0.780993976,-0.545937411,0.89499834,-0.466451587,-0.610358638,0.726979163,-0.267406484,0.891405752,0.68809454,-0.602764347,-1.01207788,0.460452593,-0.7184048,-0.492644923,-0.403193165,-0.767237253,-0.144251339,-1.051239687,-0.377867304,0.290541987,-0.139038797,-1.175154954,-0.102794725,-0.767484214,0.991658703,0.047288716,0.343643212,0.522257138,-0.16008491,-0.394445446,-0.280213548,-0.3441521,0,2,3.134937464,22.98719827
ParkForestvillage,IL,NA,NA,1,-0.135036382,-0.034764792,1.09206458,-0.638210649,-0.428622917,-0.414206445,0.634384084,0.225797575,0.857473532,-0.766363905,-0.05426943,-0.491016429,-0.579614488,-0.239072563,0.096633064,-0.134459761,-0.800320567,-0.640334458,-0.866662327,0.15128605,-0.396245703,0.741606734,-0.378582023,0.629492201,-0.344670696,0.233016115,0.042951764,0.610474826,-0.29100472,0.992362388,0.198178214,-0.096428463,-0.929618837,-0.852232954,-0.607592433,-0.546858137,-0.433246608,-0.139939866,0.093535458,-0.122525492,0.351920744,0.380346717,-0.466451587,-0.078501342,0.726979163,-0.237286426,0.736282836,0.496077618,-0.712828837,-1.349457424,-0.717646621,-0.817489246,-0.654513448,-0.696032923,-0.804660367,-0.207074539,0.377532354,-0.164310979,-1.254502355,-0.884355146,-1.106881244,-0.102794725,-0.499742722,0.628870695,0.615534992,0.757941997,0.95320019,-0.196702943,0.687090551,1.749416125,-0.3441521,7.89,2,3.430377148,30.88829001
Bloomingtoncity,MN,53,6616,1,0.164281966,-0.610495168,-0.556470417,0.687874425,-0.44215324,-0.58932669,0.634384084,0.577036578,1.104753697,0.147898269,1.04631343,-0.803632297,-0.9206767,-0.365654767,0.617789638,0.704529175,-0.940689234,-1.004612403,-1.254812524,0.690146812,-1.009102929,1.533273217,-0.072156985,-0.377008492,-0.645747198,0.360790787,-0.021696488,-0.486932367,0.599401063,1.495424356,-0.601914193,-0.050897174,-0.129892991,0.260452992,-0.403830674,-0.351667006,-0.424272879,-0.609897609,-0.45470627,-0.090256939,-1.169450019,0.809576054,-0.503499197,-0.231472282,0.726979163,-0.068344871,0.681422293,0.54551481,-0.759171779,-0.885114753,0.369829576,-0.914156999,-0.585141223,-0.240896431,-0.340613756,0.638183059,-0.228266991,0.384009317,-0.190138475,-0.44394094,-1.175154954,-0.102794725,-0.424865865,0.396404593,0.312780829,0.482973093,0.376830535,0.073248602,-0.15562464,0.013495337,-0.3441521,4.65,2,3.099841898,22.19444202
Bloomingtoncity,MN,53,6616,1,0.164281966,-0.610495168,-0.556470417,0.687874425,-0.44215324,-0.58932669,0.634384084,0.577036578,1.104753697,0.147898269,1.04631343,-0.803632297,-0.9206767,-0.365654767,0.617789638,0.704529175,-0.940689234,-1.004612403,-1.254812524,0.690146812,-1.009102929,1.533273217,-0.072156985,-0.377008492,-0.645747198,0.360790787,-0.021696488,-0.486932367,0.599401063,1.495424356,-0.601914193,-0.050897174,-0.129892991,0.260452992,-0.403830674,-0.351667006,-0.424272879,-0.609897609,-0.45470627,-0.090256939,-1.169450019,0.809576054,-0.503499197,-0.231472282,0.726979163,-0.068344871,0.681422293,0.54551481,-0.759171779,-0.885114753,0.369829576,-0.914156999,-0.585141223,-0.240896431,-0.340613756,0.638183059,-0.228266991,0.384009317,-0.190138475,-0.44394094,-1.175154954,-0.102794725,-0.424865865,0.396404593,0.312780829,0.482973093,0.376830535,0.073248602,-0.15562464,0.013495337,-0.3441521,4.65,2,3.099841898,22.19444202
WhiteLaketownship,MI,125,86860,1,-0.144974999,0.569752104,-0.622354526,0.890665878,-0.576868195,-1.162072904,0.634384084,0.637268028,1.22711914,0.133386171,0.098827973,-1.095649445,-0.251927265,-0.468230001,0.476049573,0.182625899,-0.862837704,-0.82465039,-0.549823445,-0.499970226,0.068935083,0.700850113,0.803872661,-0.524227996,0.121763885,-0.42088956,-0.471747778,-0.039349373,0.863224999,0.34905284,-0.154515582,-0.102749399,-0.500346641,-1.466729161,-0.595606447,-0.656793372,-0.53195762,-0.125067785,0.76360868,0.555114109,0.351920744,1.756986863,-0.394040348,-0.95029406,0.726979163,-0.209017321,0.259563632,1.891066226,-0.625935819,0.901641606,0.641698625,-0.686987781,-0.770133823,-0.246776748,0.041102004,0.13559746,-0.376859284,0.205083747,-0.876824849,-1.155379272,-0.082775592,-0.102794725,-0.650630936,1.426065056,0.594109313,1.003384039,1.202693537,0.056216959,-0.731674142,-0.586075904,-0.3441521,0,2,3.060835486,21.34538348
Doltonvillage,IL,NA,NA,1,-0.138559544,0.454606028,2.059558404,-1.523896211,-0.343323054,0.088491671,0.634384084,0.205720425,0.25711808,-0.882460689,-0.253452276,0.328085612,-0.468156249,0.350189422,0.010890798,-0.244660544,-0.795602293,-0.40377149,-0.115636828,-0.835562505,0.275682098,0.114201784,-0.152469999,-0.331941297,0.41660046,-0.641005591,-0.129857986,0.162891832,-0.355020822,1.074681619,0.021831316,-0.092899703,-0.846034587,-1.263970291,-0.55964849,-0.562563171,-0.397351694,0.202117986,0.641777185,0.522845556,0.152396709,1.437888736,-0.277845569,-1.425495452,0.726979163,-0.248392146,0.81762778,1.507748863,-0.127749183,-0.333039136,-0.173908523,-0.786072227,-0.353900473,-0.621940936,-0.95934257,0.10133026,-0.822636161,0.106963273,-0.773821893,-0.105160781,-0.219323012,-0.102794725,-0.390830929,0.890101543,0.639755325,1.709260589,1.169338811,-0.200109272,0.781355666,1.875001993,-0.3441521,0,2,3.53369503,34.25028994
Sturgiscity,MI,149,76960,1,-0.205528743,-0.437776055,-0.618057737,0.883946884,-0.563926147,0.444912876,-1.57550333,-0.763465111,-0.77534034,-0.751851807,-0.582299248,0.973916068,0.135947407,0.206147604,-0.654798749,-0.575739953,0.021838764,0.141919773,0.232795675,-0.858679313,-0.281796462,-0.15997912,2.559638707,-1.05752314,2.466416645,-1.16498912,-0.60726046,0.965225792,-0.590716471,1.004557829,-0.748869941,-0.107186044,0.198252583,-0.110235003,-0.511704547,-0.558076018,-0.527470756,-0.383841986,-0.363332649,-0.090256939,-0.570877915,0.096547056,-0.481607427,-0.010514257,0.726979163,-0.259161329,0.503598463,-0.078540186,-0.50138916,-0.834472158,-1.170761704,2.191294547,-0.608265298,-0.914780695,-0.799670618,-0.903840938,-0.9483681,-1.070482414,0.050201756,-1.528037447,0.326866669,-0.102794725,-0.654034429,0.267843794,0.34259047,0.718265276,0.380833102,-0.194999779,-0.298007071,-0.60430611,-0.3441521,0,2,3.639592034,38.07629972
Monroecity,MI,115,55020,1,-0.143548264,0.022808246,-0.340914798,0.599305869,-0.522746903,0.201804771,-1.57550333,-0.359995884,-0.650425617,-0.476121945,-0.119101494,0.322027165,1.500196254,0.345824519,-0.306942096,-0.390481782,0.438226489,0.497489878,0.67239834,-0.701644446,0.50458058,-0.976346585,0.937315823,-0.189228512,1.112352376,-0.636710644,-0.246722133,0.136368395,-0.446195271,-1.211963692,0.413713311,-0.101207707,1.250794987,0.142902604,-0.331914759,-0.506473765,-0.39286483,-0.154811946,0.002161836,0.071085823,0.027694188,-0.135010877,-0.387304419,-0.202436131,0.726979163,-0.222647068,0.505490206,-0.168100317,0.185065681,0.042144036,-1.442630753,-0.080397634,-0.770133823,-0.621940936,-0.585111433,-0.492634539,-0.38828946,-0.551021082,0.839891087,-1.934573637,0.87305635,-0.086241041,-0.608654516,0.605976307,0.669564966,0.973857177,0.655676039,-0.160936492,-0.117185119,-0.521257391,-0.3441521,0,2,3.326862307,27.85081715
Monroecity,MI,115,55020,1,-0.143548264,0.022808246,-0.340914798,0.599305869,-0.522746903,0.201804771,-1.57550333,-0.359995884,-0.650425617,-0.476121945,-0.119101494,0.322027165,1.500196254,0.345824519,-0.306942096,-0.390481782,0.438226489,0.497489878,0.67239834,-0.701644446,0.50458058,-0.976346585,0.937315823,-0.189228512,1.112352376,-0.636710644,-0.246722133,0.136368395,-0.446195271,-1.211963692,0.413713311,-0.101207707,1.250794987,0.142902604,-0.331914759,-0.506473765,-0.39286483,-0.154811946,0.002161836,0.071085823,0.027694188,-0.135010877,-0.387304419,-0.202436131,0.726979163,-0.222647068,0.505490206,-0.168100317,0.185065681,0.042144036,-1.442630753,-0.080397634,-0.770133823,-0.621940936,-0.585111433,-0.492634539,-0.38828946,-0.551021082,0.839891087,-1.934573637,0.87305635,-0.086241041,-0.608654516,0.605976307,0.669564966,0.973857177,0.655676039,-0.160936492,-0.117185119,-0.521257391,-0.3441521,0,2,3.326862307,27.85081715
RedWingcity,MN,49,53620,2,-0.181245129,-0.524135612,-0.646703002,0.863179085,-0.618047439,0.486117639,-1.57550333,-0.50646277,-0.417166493,0.481676523,0.377683957,0.632219654,-0.29651056,-0.354742508,-0.319370536,-0.388096484,-0.253000725,0.323333092,-0.072308434,-0.621931315,-0.551305965,0.027748346,0.560462449,0.063147781,0.602238303,-0.651742959,-0.325045976,-0.662650136,0.354975946,1.692075853,-0.497412327,-0.108624956,-0.900725516,-1.432521376,-0.679508348,-0.688203439,-0.507279867,-0.538511623,-0.606995639,-0.187062597,-1.368974053,0.759452234,-0.574226454,0.139623887,0.726979163,-0.257478644,0.760875493,0.440192096,-0.232020804,-0.635468156,-0.445777572,-0.201232325,-0.099535648,-0.627821253,-0.605070427,-0.852440138,-0.273987697,-0.983905525,-0.121469837,-1.392525383,-0.424144142,-0.102794725,-0.792443167,0.834920195,0.141375395,0.040992875,0.240743255,0.067287527,-0.809673771,-0.415927308,-0.3441521,12.59,2,3.048762613,21.08923273
GlendaleHeightsvillage,IL,NA,NA,2,-0.11893951,0.569752104,-0.473399149,-0.108631764,0.466143227,-1.656530067,0.634384084,0.65749335,2.021219875,-0.577706631,0.040244783,-1.920809933,-0.893926722,-2.181454661,0.441626986,0.018040313,-1.058646096,-0.547450839,-0.620232085,0.067587263,-0.684214761,2.090280368,0.766805116,-1.284361356,0.13424374,-0.248017945,0.088951482,-0.752166734,1.080491769,0.803333042,-0.654165125,-0.037364548,0.034179796,0.722569067,0.579020162,0.904735674,0.203888111,0.437096857,0.885440176,1.523170681,-0.42123489,0.792632791,-0.176806631,0.133958297,0.726979163,-0.191180862,0.276589318,0.485330402,-0.704139535,-1.804527507,1.094813708,-0.771572064,-0.446396773,-0.146811368,-0.587606307,0.740984659,-0.708334397,0.666827153,-0.705153256,0.707911599,-0.424144142,-0.102794725,0.85257871,0.293673361,-0.312290075,-0.595680091,0.028607201,-0.194999779,0.832155599,0.149209098,-0.3441521,0,2,2.771927734,15.98942768
